year	month	area_this_epoch	area_next_epoch
d	d	d	d
1999	2	NWE	NWE
1999	2	NWE	NWE
1999	4	NWE	NWE
1999	2	SWE	SWE
1999	4	SWE	TYR
1999	6	CEN	CEN
1999	4	SWE	SWE
1999	2	SWE	SWE
1999	2	SWE	SWE
1999	2	NWE	NWE
1999	6	SWE	TYR
1999	7	TYR	TYR
1999	9	TYR	TYR
1999	11	TYR	TYR
1999	11	NWE	NWE
1999	2	NWE	NWE
1999	4	NWE	NWE
1999	6	NWE	NWE
1999	7	NWE	NWE
1999	9	NWE	NWE
1999	2	NWE	NWE
1999	4	NWE	NWE
1999	2	NWE	NWE
1999	4	NWE	NWE
1999	6	NWE	NWE
1999	2	SWE	SWE
1999	4	SWE	SWE
1999	9	CEN	SLE
1999	11	SLE	NLE
1999	2	SWE	SWE
1999	4	SWE	SWE
1999	11	TYR	TYR
1999	2	SWE	NWE
1999	4	NWE	SWE
1999	7	CEN	CEN
1999	9	CEN	CEN
1999	11	CEN	CEN
1999	4	NWE	NWE
1999	2	NWE	NWE
1999	2	NWE	NWE
1999	2	NWE	NWE
1999	2	SWE	SWE
1999	4	SWE	SWE
1999	2	SWE	SWE
1999	2	SWE	SWE
1999	4	SWE	TYR
1999	6	TYR	CEN
1999	7	CEN	CEN
1999	9	CEN	CEN
1999	11	CEN	CEN
1999	2	NWE	NWE
1999	2	NWE	NWE
1999	4	NWE	NWE
1999	6	NWE	NWE
1999	7	SWE	NWE
1999	9	NWE	TYR
1999	11	TYR	TYR
1999	2	NWE	NWE
1999	2	NWE	NWE
1999	2	SWE	SWE
1999	4	TYR	TYR
1999	6	TYR	TYR
1999	7	TYR	TYR
1999	9	TYR	TYR
1999	2	SWE	CEN
1999	6	CEN	CEN
1999	7	ION	ION
1999	9	ION	ION
1999	11	CEN	ION
1999	2	SWE	TYR
1999	4	TYR	TYR
1999	6	TYR	TYR
1999	7	TYR	CEN
1999	9	CEN	CEN
1999	11	CEN	CEN
1999	2	NWE	NWE
1999	2	NWE	NWE
1999	4	NWE	NWE
1999	6	NWE	NWE
1999	7	NWE	NWE
1999	9	NWE	NWE
1999	2	NWE	NWE
1999	4	NWE	NWE
1999	6	NWE	NWE
1999	7	NWE	NWE
1999	9	SWE	TYR
1999	11	TYR	TYR
1999	2	NWE	NWE
1999	4	NWE	NWE
1999	6	NWE	NWE
1999	7	NWE	NWE
1999	9	NWE	NWE
1999	11	SWE	SWE
1999	2	SWE	TYR
1999	4	TYR	TYR
1999	6	TYR	TYR
1999	2	SWE	TYR
1999	4	TYR	TYR
1999	6	TYR	TYR
1999	7	TYR	TYR
1999	9	SWE	CEN
1999	7	CEN	CEN
1999	9	CEN	SLE
1999	11	SLE	SLE
1999	2	NWE	NWE
1999	2	NWE	NWE
1999	2	NWE	NWE
1999	4	NWE	NWE
1999	6	NWE	NWE
1999	9	NWE	NWE
1999	2	TYR	TYR
1999	2	TYR	TYR
1999	4	TYR	TYR
1999	6	TYR	TYR
1999	7	TYR	TYR
1999	9	TYR	TYR
1999	11	TYR	TYR
1999	6	CEN	CEN
1999	11	ION	ION
1999	2	TYR	TYR
1999	4	TYR	TYR
1999	6	TYR	TYR
1999	7	TYR	TYR
1999	9	TYR	SWE
1999	11	TYR	TYR
1999	2	TYR	TYR
1999	2	TYR	NWE
1999	4	NWE	NWE
1999	6	NWE	NWE
1999	2	TYR	NWE
1999	4	NWE	NWE
1999	7	NWE	NWE
1999	9	NWE	NWE
1999	2	CEN	CEN
1999	4	CEN	CEN
1999	6	CEN	CEN
1999	7	CEN	CEN
1999	9	CEN	CEN
1999	11	CEN	CEN
1999	2	CEN	CEN
1999	4	CEN	CEN
1999	6	CEN	CEN
1999	9	CEN	CEN
1999	2	TYR	CEN
1999	4	CEN	CEN
1999	6	CEN	CEN
1999	7	CEN	CEN
1999	9	CEN	CEN
1999	4	CEN	CEN
1999	6	CEN	CEN
1999	7	CEN	CEN
1999	9	CEN	CEN
1999	11	CEN	CEN
1999	2	TYR	TYR
1999	2	TYR	TYR
1999	4	TYR	TYR
1999	6	TYR	TYR
1999	7	TYR	TYR
1999	9	SWE	TYR
1999	11	TYR	TYR
1999	2	TYR	TYR
1999	4	TYR	NWE
1999	2	TYR	TYR
1999	2	TYR	TYR
1999	2	CEN	CEN
1999	2	CEN	CEN
1999	4	CEN	CEN
1999	6	CEN	CEN
1999	7	CEN	CEN
1999	9	CEN	CEN
1999	11	CEN	CEN
1999	2	CEN	CEN
1999	4	CEN	CEN
1999	6	CEN	CEN
1999	7	CEN	CEN
1999	9	CEN	CEN
1999	2	CEN	CEN
1999	4	CEN	CEN
1999	6	CEN	CEN
1999	7	CEN	CEN
1999	11	SLE	SLE
1999	2	CEN	CEN
1999	4	CEN	CEN
1999	6	CEN	CEN
1999	7	CEN	CEN
1999	2	TYR	TYR
1999	4	TYR	TYR
1999	6	TYR	TYR
1999	7	TYR	TYR
1999	9	TYR	TYR
1999	11	TYR	TYR
1999	2	TYR	TYR
1999	4	TYR	SWE
1999	6	TYR	TYR
1999	2	TYR	TYR
1999	4	TYR	TYR
1999	6	TYR	TYR
1999	7	TYR	TYR
1999	9	TYR	TYR
1999	11	TYR	TYR
1999	2	TYR	TYR
1999	4	NWE	NWE
1999	6	NWE	NWE
1999	7	NWE	NWE
1999	9	NWE	NWE
1999	11	NWE	NWE
1999	4	NWE	NWE
1999	6	NWE	NWE
1999	9	NWE	NWE
1999	11	NWE	NWE
1999	2	CEN	CEN
1999	2	CEN	CEN
1999	4	CEN	CEN
1999	6	CEN	CEN
1999	7	CEN	CEN
1999	9	CEN	CEN
1999	11	CEN	SLE
1999	2	CEN	CEN
1999	4	CEN	CEN
1999	6	CEN	CEN
1999	7	CEN	CEN
1999	9	CEN	CEN
1999	2	CEN	CEN
1999	6	CEN	CEN
1999	2	CEN	CEN
1999	2	TYR	TYR
1999	4	TYR	TYR
1999	6	TYR	TYR
1999	7	TYR	TYR
1999	9	TYR	TYR
1999	11	TYR	TYR
1999	6	TYR	TYR
1999	7	TYR	TYR
1999	9	TYR	TYR
1999	11	TYR	TYR
1999	2	TYR	TYR
1999	4	TYR	TYR
1999	6	TYR	TYR
1999	7	TYR	CEN
1999	9	CEN	CEN
1999	11	SLE	SLE
1999	2	TYR	TYR
1999	4	TYR	TYR
1999	6	TYR	TYR
1999	7	TYR	TYR
1999	9	TYR	TYR
1999	11	TYR	TYR
1999	2	ADR	ADR
1999	7	ADR	ADR
1999	9	ADR	ADR
1999	2	ADR	ADR
1999	4	ADR	ADR
1999	6	ADR	ADR
1999	7	ADR	ADR
1999	9	ADR	ADR
1999	11	ADR	ADR
1999	2	CEN	CEN
1999	4	CEN	CEN
1999	4	CEN	CEN
1999	7	CEN	CEN
1999	9	CEN	CEN
1999	11	CEN	CEN
1999	4	CEN	CEN
1999	2	CEN	CEN
1999	4	CEN	CEN
1999	6	CEN	CEN
1999	7	CEN	CEN
1999	9	SLE	SLE
1999	2	CEN	CEN
1999	4	CEN	CEN
1999	6	CEN	CEN
1999	7	CEN	CEN
1999	9	CEN	SLE
1999	11	CEN	SLE
1999	2	CEN	CEN
1999	6	CEN	CEN
1999	7	CEN	SLE
1999	2	TYR	TYR
1999	4	TYR	TYR
1999	6	TYR	TYR
1999	7	TYR	TYR
1999	9	TYR	TYR
1999	11	TYR	TYR
1999	4	TYR	TYR
1999	6	TYR	TYR
1999	7	TYR	TYR
1999	9	TYR	TYR
1999	11	TYR	TYR
1999	2	TYR	TYR
1999	4	TYR	TYR
1999	6	TYR	TYR
1999	7	TYR	TYR
1999	9	TYR	TYR
1999	11	TYR	TYR
1999	2	TYR	TYR
1999	4	TYR	TYR
1999	9	NWE	NWE
1999	11	NWE	NWE
1999	2	ADR	ADR
1999	11	ADR	ADR
1999	2	ADR	ADR
1999	4	ADR	ADR
1999	6	ADR	ADR
1999	7	ADR	ADR
1999	9	ADR	ADR
1999	11	ADR	ADR
1999	2	CEN	CEN
1999	4	CEN	CEN
1999	6	CEN	CEN
1999	7	CEN	CEN
1999	9	CEN	CEN
1999	11	CEN	SLE
1999	2	CEN	CEN
1999	4	CEN	CEN
1999	6	CEN	ION
1999	7	ION	ION
1999	9	ION	CEN
1999	11	CEN	SLE
1999	2	CEN	CEN
1999	4	CEN	SLE
1999	2	CEN	CEN
1999	2	TYR	TYR
1999	4	TYR	TYR
1999	6	TYR	NWE
1999	7	NWE	NWE
1999	9	NWE	NWE
1999	11	NWE	NWE
1999	4	TYR	TYR
1999	6	TYR	NWE
1999	7	NWE	NWE
1999	9	NWE	NWE
1999	2	TYR	TYR
1999	4	TYR	TYR
1999	6	TYR	TYR
1999	7	TYR	TYR
1999	9	TYR	TYR
1999	11	TYR	TYR
1999	2	ADR	ADR
1999	4	ADR	ADR
1999	6	ADR	ADR
1999	7	ADR	ADR
1999	9	ADR	ADR
1999	11	ADR	ADR
1999	2	ADR	ADR
1999	2	ADR	ADR
1999	4	ADR	ADR
1999	2	CEN	CEN
1999	4	CEN	CEN
1999	6	CEN	CEN
1999	7	CEN	CEN
1999	9	CEN	CEN
1999	11	CEN	CEN
1999	2	CEN	CEN
1999	4	CEN	CEN
1999	6	CEN	CEN
1999	7	CEN	CEN
1999	9	CEN	CEN
1999	11	CEN	CEN
1999	2	CEN	CEN
1999	2	CEN	CEN
1999	4	CEN	CEN
1999	6	CEN	CEN
1999	7	CEN	CEN
1999	9	CEN	CEN
1999	2	CEN	CEN
1999	4	CEN	SLE
1999	7	SLE	NLE
1999	9	NLE	NLE
1999	11	SLE	SLE
1999	2	ION	CEN
1999	2	ADR	ADR
1999	4	ADR	ADR
1999	6	ADR	ADR
1999	7	ADR	ADR
1999	9	ADR	ADR
1999	11	ADR	ADR
1999	2	ADR	ADR
1999	2	CEN	CEN
1999	4	CEN	CEN
1999	6	CEN	SLE
1999	2	CEN	CEN
1999	4	CEN	CEN
1999	6	CEN	CEN
1999	7	CEN	CEN
1999	9	CEN	CEN
1999	11	SLE	SLE
1999	2	CEN	SLE
1999	4	SLE	SLE
1999	6	SLE	SLE
1999	6	CEN	CEN
1999	9	CEN	CEN
1999	11	CEN	CEN
1999	2	CEN	CEN
1999	4	SLE	SLE
1999	7	SLE	SLE
1999	4	CEN	CEN
1999	9	NLE	CEN
1999	11	SLE	SLE
1999	2	CEN	CEN
1999	4	CEN	CEN
1999	2	CEN	CEN
1999	4	CEN	CEN
1999	6	ION	CEN
1999	7	CEN	CEN
1999	9	ION	ION
1999	11	CEN	ION
1999	2	ION	ION
1999	4	ION	ION
1999	2	ION	ION
1999	4	ION	ION
1999	6	ION	ION
1999	7	CEN	ION
1999	9	ION	CEN
1999	11	ION	ION
1999	2	ION	ION
1999	2	ADR	ADR
1999	6	ADR	ADR
1999	7	ADR	ADR
1999	9	ADR	ADR
1999	11	ADR	ADR
1999	2	ADR	ADR
1999	4	ADR	ADR
1999	6	ADR	ADR
1999	7	ADR	ADR
1999	9	ADR	ADR
1999	2	CEN	CEN
1999	4	CEN	CEN
1999	6	CEN	CEN
1999	7	CEN	CEN
1999	9	CEN	CEN
1999	4	CEN	CEN
1999	6	CEN	CEN
1999	7	CEN	CEN
1999	2	CEN	CEN
1999	4	CEN	CEN
1999	6	CEN	CEN
1999	7	CEN	CEN
1999	9	CEN	CEN
1999	2	CEN	CEN
1999	4	SLE	SLE
1999	7	NLE	SLE
1999	2	CEN	CEN
1999	2	CEN	CEN
1999	4	CEN	CEN
1999	4	CEN	CEN
1999	2	ION	CEN
1999	2	ION	ION
1999	2	ION	ION
1999	4	ION	ION
1999	2	ION	ION
1999	2	ADR	ADR
1999	2	ADR	ADR
1999	4	ADR	ADR
1999	6	ADR	ADR
1999	7	ADR	ADR
1999	9	ADR	ADR
1999	11	ADR	ADR
1999	2	CEN	CEN
1999	4	CEN	CEN
1999	6	CEN	CEN
1999	4	CEN	CEN
1999	6	CEN	CEN
1999	7	CEN	CEN
1999	9	CEN	CEN
1999	11	CEN	CEN
1999	2	CEN	CEN
1999	4	CEN	CEN
1999	2	CEN	CEN
1999	4	CEN	CEN
1999	6	CEN	CEN
1999	7	CEN	CEN
1999	9	CEN	CEN
1999	11	CEN	CEN
1999	4	CEN	CEN
1999	6	CEN	CEN
1999	2	CEN	CEN
1999	4	CEN	CEN
1999	9	CEN	CEN
1999	6	CEN	ION
1999	2	CEN	CEN
1999	6	CEN	CEN
1999	7	CEN	CEN
1999	9	CEN	CEN
1999	2	ION	CEN
1999	2	ION	ION
1999	2	ION	ION
1999	4	ION	ION
1999	2	ION	ION
1999	2	ADR	ION
1999	4	ION	ION
1999	2	ADR	ADR
1999	4	ADR	ADR
1999	7	ADR	ADR
1999	2	CEN	CEN
1999	2	CEN	CEN
1999	2	CEN	CEN
1999	2	CEN	SLE
1999	6	NLE	CEN
1999	7	CEN	SLE
1999	9	SLE	SLE
1999	2	CEN	CEN
1999	7	ION	ION
1999	9	CEN	ION
1999	11	ION	ION
1999	2	ION	ION
1999	4	ION	ION
1999	6	ION	ION
1999	7	ION	ION
1999	9	ION	ION
1999	11	ION	ION
1999	2	ION	ION
1999	4	ION	ION
1999	6	ION	ION
1999	7	ION	ION
1999	9	ION	ION
1999	11	CEN	CEN
1999	2	ION	ION
1999	4	ION	ION
1999	6	ION	ION
1999	7	ION	ION
1999	9	ION	ION
1999	11	ION	ION
1999	2	ION	ION
1999	2	CEN	SLE
1999	4	SLE	SLE
1999	7	NLE	SLE
1999	9	ION	ION
1999	11	CEN	ION
1999	4	SLE	SLE
1999	2	CEN	SLE
1999	9	SLE	SLE
1999	2	CEN	ION
1999	2	ION	ION
1999	2	ION	ION
1999	4	ION	ION
1999	6	ION	CEN
1999	7	CEN	CEN
1999	9	CEN	CEN
1999	11	SLE	CEN
1999	6	ION	ION
1999	2	ION	ION
1999	2	CEN	SLE
1999	4	SLE	NLE
1999	6	SLE	SLE
1999	7	SLE	SLE
1999	9	SLE	SLE
1999	11	SLE	NLE
1999	6	SLE	SLE
1999	7	SLE	NLE
1999	9	NLE	NLE
1999	11	NLE	SLE
1999	2	CEN	SLE
1999	7	SLE	SLE
1999	9	NLE	NLE
1999	11	CEN	ION
1999	2	CEN	ION
1999	2	ION	ION
1999	4	ION	ION
1999	6	ION	ION
1999	2	SLE	SLE
1999	2	SLE	SLE
1999	4	CEN	SLE
1999	7	NLE	NLE
1999	9	NLE	NLE
1999	11	NLE	SLE
1999	2	CEN	ION
1999	4	CEN	CEN
1999	6	CEN	CEN
1999	7	SLE	SLE
1999	9	NLE	SLE
1999	2	AEG	AEG
1999	4	AEG	AEG
1999	6	AEG	AEG
1999	7	AEG	AEG
1999	9	AEG	AEG
1999	11	AEG	AEG
1999	4	AEG	AEG
1999	2	SLE	SLE
1999	4	SLE	SLE
1999	7	SLE	SLE
1999	2	SLE	SLE
1999	4	SLE	NLE
1999	6	NLE	SLE
1999	7	SLE	SLE
1999	9	NLE	NLE
1999	11	SLE	SLE
1999	2	SLE	SLE
1999	4	SLE	SLE
1999	6	SLE	SLE
1999	2	AEG	AEG
1999	2	AEG	AEG
1999	2	SLE	SLE
1999	4	SLE	SLE
1999	11	ION	ION
1999	2	SLE	SLE
1999	4	SLE	NLE
1999	6	NLE	NLE
1999	9	NLE	NLE
1999	11	NLE	NLE
1999	2	SLE	SLE
1999	2	AEG	AEG
1999	7	ION	CEN
1999	9	CEN	SLE
1999	2	AEG	AEG
1999	2	AEG	AEG
1999	4	AEG	AEG
1999	6	ION	CEN
1999	7	CEN	CEN
1999	9	CEN	CEN
1999	2	AEG	AEG
1999	4	AEG	AEG
1999	11	AEG	AEG
1999	2	AEG	AEG
1999	4	AEG	AEG
1999	6	AEG	AEG
1999	7	AEG	AEG
1999	9	AEG	AEG
1999	11	AEG	AEG
1999	6	AEG	AEG
1999	7	AEG	AEG
1999	9	AEG	AEG
1999	4	AEG	AEG
1999	6	AEG	AEG
1999	7	AEG	AEG
1999	9	AEG	AEG
1999	11	AEG	AEG
1999	2	SLE	SLE
1999	4	SLE	SLE
1999	6	SLE	SLE
1999	7	SLE	SLE
1999	9	SLE	SLE
1999	11	SLE	SLE
1999	2	SLE	SLE
1999	4	SLE	SLE
1999	6	SLE	SLE
1999	9	SLE	SLE
1999	6	NLE	NLE
1999	7	SLE	NLE
1999	9	SLE	SLE
1999	11	SLE	SLE
1999	2	SLE	SLE
1999	4	SLE	CEN
1999	9	NLE	CEN
1999	2	AEG	AEG
1999	4	AEG	AEG
1999	6	AEG	AEG
1999	4	AEG	AEG
1999	2	AEG	AEG
1999	6	AEG	AEG
1999	7	AEG	AEG
1999	9	AEG	AEG
1999	11	NLE	SLE
1999	2	AEG	AEG
1999	4	AEG	AEG
1999	6	AEG	AEG
1999	7	AEG	AEG
1999	9	AEG	AEG
1999	6	AEG	AEG
1999	7	AEG	AEG
1999	11	AEG	AEG
1999	2	SLE	SLE
1999	4	SLE	SLE
1999	6	SLE	SLE
1999	7	SLE	SLE
1999	9	SLE	SLE
1999	11	SLE	SLE
1999	4	NLE	NLE
1999	6	NLE	NLE
1999	7	SLE	SLE
1999	9	NLE	NLE
1999	11	SLE	SLE
1999	2	SLE	SLE
1999	7	SLE	CEN
1999	9	ION	ION
1999	11	ION	ION
1999	2	SLE	CEN
1999	2	NLE	AEG
1999	2	AEG	AEG
1999	2	AEG	AEG
1999	11	AEG	AEG
1999	2	SLE	SLE
1999	4	SLE	SLE
1999	4	SLE	SLE
1999	6	NLE	NLE
1999	11	NLE	NLE
1999	2	SLE	SLE
1999	4	SLE	SLE
1999	7	SLE	SLE
1999	11	AEG	AEG
1999	2	SLE	SLE
1999	4	SLE	SLE
1999	6	NLE	SLE
1999	7	CEN	SLE
1999	9	SLE	SLE
1999	11	SLE	NLE
1999	2	SLE	SLE
1999	4	NLE	NLE
1999	6	SLE	SLE
1999	7	SLE	SLE
1999	9	SLE	SLE
1999	2	NLE	SLE
1999	4	SLE	SLE
1999	9	NLE	NLE
1999	11	SLE	SLE
1999	4	CEN	CEN
1999	9	CEN	ION
1999	2	SLE	SLE
1999	6	SLE	SLE
1999	9	SLE	ION
1999	11	ION	ION
1999	9	NLE	NLE
1999	11	NLE	NLE
1999	2	SLE	SLE
1999	4	SLE	SLE
1999	6	SLE	SLE
1999	2	SLE	SLE
1999	2	SLE	NLE
1999	4	NLE	NLE
1999	4	SLE	NLE
1999	6	SLE	SLE
1999	9	NLE	NLE
1999	11	NLE	NLE
1999	2	NLE	SLE
1999	2	NLE	NLE
1999	4	NLE	AEG
1999	6	AEG	CEN
1999	7	SLE	SLE
1999	9	SLE	SLE
1999	6	AEG	AEG
1999	11	AEG	AEG
1999	2	SLE	SLE
1999	4	SLE	SLE
1999	6	SLE	SLE
1999	7	SLE	SLE
1999	9	NLE	SLE
1999	2	SLE	SLE
1999	4	SLE	SLE
1999	6	SLE	SLE
1999	7	SLE	SLE
1999	9	SLE	SLE
1999	11	SLE	SLE
1999	2	SLE	SLE
1999	6	NLE	NLE
1999	7	SLE	SLE
1999	9	SLE	SLE
1999	11	NLE	SLE
1999	2	NLE	SLE
1999	7	SLE	NLE
1999	9	NLE	NLE
1999	11	NLE	NLE
1999	2	SLE	SLE
1999	4	SLE	SLE
1999	6	SLE	SLE
1999	6	NLE	NLE
1999	11	ION	ION
1999	2	SLE	NLE
1999	4	NLE	NLE
1999	6	NLE	NLE
1999	7	NLE	NLE
1999	7	SLE	SLE
1999	9	SLE	SLE
1999	11	ION	ION
1999	2	NLE	NLE
1999	2	NLE	SLE
1999	9	NLE	NLE
1999	11	SLE	NLE
1999	4	CEN	SLE
1999	6	CEN	CEN
1999	2	NLE	NLE
1999	4	SLE	SLE
1999	6	SLE	SLE
1999	7	NLE	NLE
1999	9	NLE	NLE
1999	11	NLE	NLE
1999	7	ION	CEN
1999	11	CEN	CEN
1999	6	SLE	SLE
1999	7	SLE	SLE
1999	9	SLE	SLE
1999	2	SLE	NLE
1999	4	NLE	SLE
1999	6	SLE	SLE
1999	9	NLE	NLE
1999	11	NLE	NLE
1999	2	SLE	SLE
1999	2	NLE	NLE
1999	4	NLE	NLE
1999	6	SLE	SLE
1999	2	NLE	SLE
1999	4	SLE	SLE
1999	6	SLE	SLE
1999	7	SLE	SLE
1999	9	SLE	SLE
1999	11	SLE	SLE
1999	2	NLE	NLE
1999	4	SLE	SLE
1999	6	SLE	SLE
1999	4	CEN	ION
1999	6	ION	ION
1999	7	CEN	CEN
1999	9	CEN	CEN
1999	11	CEN	CEN
1999	2	SLE	SLE
1999	4	SLE	SLE
1999	6	SLE	SLE
1999	7	SLE	NLE
1999	9	NLE	NLE
1999	11	NLE	NLE
1999	2	SLE	SLE
1999	2	NLE	NLE
1999	2	SLE	SLE
1999	2	SLE	SLE
1999	4	SLE	SLE
1999	2	SLE	SLE
1999	4	SLE	SLE
1999	6	SLE	SLE
1999	2	NLE	NLE
1999	4	NLE	NLE
1999	6	SLE	SLE
1999	2	NLE	NLE
1999	4	NLE	NLE
1999	7	NLE	NLE
1999	9	NLE	NLE
1999	11	NLE	NLE
1999	2	SLE	NLE
1999	4	NLE	NLE
1999	6	NLE	NLE
1999	7	NLE	SLE
1999	4	NLE	NLE
1999	6	NLE	NLE
1999	7	NLE	SLE
1999	9	SLE	SLE
1999	4	SLE	NLE
1999	9	NLE	NLE
1999	11	AEG	AEG
1999	2	NLE	NLE
1999	4	NLE	SLE
1999	6	SLE	SLE
1999	7	SLE	SLE
1999	9	SLE	SLE
1999	11	SLE	SLE
1999	4	NLE	NLE
1999	2	NLE	NLE
1999	4	NLE	NLE
1999	6	AEG	AEG
1999	7	ION	ION
1999	2	NLE	NLE
1999	3	ALB	SWE
1999	5	NWE	NWE
1999	7	NWE	NWE
1999	8	NWE	SWE
1999	10	TYR	TYR
1999	12	TYR	TYR
1999	10	NWE	NWE
1999	3	ALB	ALB
1999	5	NWE	NWE
1999	7	NWE	NWE
1999	8	NWE	NWE
1999	10	NWE	NWE
1999	12	NWE	NWE
1999	7	SWE	SWE
1999	8	SWE	SWE
1999	10	NWE	SWE
1999	12	SWE	TYR
1999	3	ALB	NWE
1999	5	NWE	NWE
1999	7	NWE	NWE
1999	8	NWE	NWE
1999	10	NWE	NWE
1999	12	NWE	NWE
1999	7	SWE	SWE
1999	8	SWE	SWE
1999	10	SWE	SWE
1999	3	ALB	ALB
1999	8	ALB	SWE
1999	10	SWE	SWE
1999	12	SWE	SWE
1999	5	ALB	SWE
1999	12	SWE	SWE
1999	3	ALB	ALB
1999	5	ALB	ALB
1999	7	ALB	SWE
1999	8	NWE	NWE
1999	10	NWE	SWE
1999	3	ALB	SWE
1999	5	SWE	SWE
1999	7	NWE	NWE
1999	8	SWE	NWE
1999	3	ALB	SWE
1999	5	SWE	NWE
1999	7	NWE	NWE
1999	8	NWE	SWE
1999	10	SWE	CEN
1999	3	ALB	SWE
1999	5	SWE	SWE
1999	7	SWE	NWE
1999	8	NWE	NWE
1999	10	NWE	SWE
1999	12	SWE	TYR
1999	3	SWE	SWE
1999	5	SWE	SWE
1999	7	NWE	SWE
1999	8	SWE	SWE
1999	10	SWE	SWE
1999	8	NWE	NWE
1999	3	SWE	NWE
1999	5	SWE	SWE
1999	7	SWE	SWE
1999	8	SWE	SWE
1999	10	SWE	SWE
1999	12	SWE	SWE
1999	3	NWE	NWE
1999	10	CEN	SLE
1999	12	SLE	SLE
1999	10	NWE	NWE
1999	12	NWE	NWE
1999	3	SWE	SWE
1999	5	SWE	SWE
1999	7	SWE	SWE
1999	8	SWE	SWE
1999	10	SWE	SWE
1999	12	SWE	SWE
1999	12	NWE	NWE
1999	3	SWE	NWE
1999	5	NWE	NWE
1999	7	NWE	NWE
1999	3	NWE	NWE
1999	5	NWE	NWE
1999	7	NWE	SWE
1999	8	SWE	SWE
1999	3	NWE	NWE
1999	5	SWE	SWE
1999	7	SWE	SWE
1999	10	SWE	SWE
1999	12	SWE	CEN
1999	5	NWE	SWE
1999	7	TYR	CEN
1999	8	CEN	CEN
1999	10	CEN	CEN
1999	12	CEN	CEN
1999	3	SWE	SWE
1999	5	SWE	SWE
1999	7	SWE	SWE
1999	3	SWE	SWE
1999	5	SWE	SWE
1999	7	SWE	SWE
1999	8	SWE	SWE
1999	10	SWE	SWE
1999	12	SWE	SWE
1999	3	NWE	SWE
1999	5	NWE	SWE
1999	7	SWE	SWE
1999	8	SWE	NWE
1999	10	SWE	CEN
1999	12	CEN	CEN
1999	12	SWE	TYR
1999	3	NWE	NWE
1999	5	NWE	NWE
1999	7	NWE	NWE
1999	8	NWE	NWE
1999	10	NWE	TYR
1999	12	TYR	TYR
1999	3	SWE	SWE
1999	5	SWE	SWE
1999	7	SWE	SWE
1999	12	NWE	NWE
1999	3	SWE	SWE
1999	5	SWE	SWE
1999	7	NWE	SWE
1999	8	SWE	SWE
1999	10	SWE	SWE
1999	3	NWE	NWE
1999	3	NWE	NWE
1999	5	NWE	NWE
1999	7	NWE	NWE
1999	10	NWE	NWE
1999	3	SWE	SWE
1999	5	SWE	TYR
1999	7	TYR	TYR
1999	8	TYR	TYR
1999	10	TYR	SWE
1999	12	TYR	TYR
1999	12	CEN	CEN
1999	12	CEN	ION
1999	3	SWE	SWE
1999	5	SWE	SWE
1999	7	SWE	SWE
1999	8	SWE	SWE
1999	3	NWE	SWE
1999	5	SWE	TYR
1999	7	CEN	CEN
1999	8	CEN	CEN
1999	10	CEN	CEN
1999	12	CEN	CEN
1999	3	NWE	SWE
1999	10	NWE	NWE
1999	3	NWE	NWE
1999	5	NWE	NWE
1999	7	NWE	NWE
1999	8	NWE	NWE
1999	3	NWE	NWE
1999	5	NWE	NWE
1999	7	NWE	NWE
1999	8	NWE	NWE
1999	10	NWE	NWE
1999	12	TYR	TYR
1999	3	NWE	NWE
1999	5	NWE	NWE
1999	3	SWE	SWE
1999	5	SWE	SWE
1999	12	CEN	CEN
1999	3	SWE	NWE
1999	5	SWE	SWE
1999	7	TYR	TYR
1999	8	CEN	CEN
1999	10	CEN	CEN
1999	12	CEN	CEN
1999	5	NWE	NWE
1999	10	NWE	NWE
1999	3	SWE	NWE
1999	5	NWE	NWE
1999	7	SWE	SWE
1999	8	SWE	SWE
1999	10	SWE	SWE
1999	12	SWE	CEN
1999	3	NWE	NWE
1999	5	NWE	NWE
1999	7	NWE	NWE
1999	12	CEN	CEN
1999	3	NWE	NWE
1999	5	NWE	NWE
1999	7	NWE	NWE
1999	8	NWE	NWE
1999	10	TYR	CEN
1999	12	CEN	CEN
1999	3	NWE	NWE
1999	3	NWE	NWE
1999	5	NWE	NWE
1999	7	NWE	NWE
1999	10	NWE	NWE
1999	3	SWE	SWE
1999	12	CEN	SLE
1999	3	SWE	SWE
1999	12	CEN	CEN
1999	3	SWE	SWE
1999	12	CEN	ION
1999	3	NWE	NWE
1999	7	TYR	TYR
1999	8	TYR	TYR
1999	10	TYR	TYR
1999	5	NWE	NWE
1999	7	NWE	NWE
1999	10	NWE	NWE
1999	12	NWE	NWE
1999	3	NWE	NWE
1999	3	NWE	NWE
1999	5	NWE	TYR
1999	7	TYR	TYR
1999	12	CEN	CEN
1999	3	SWE	TYR
1999	8	TYR	TYR
1999	12	TYR	TYR
1999	3	SWE	SWE
1999	5	CEN	CEN
1999	7	CEN	CEN
1999	8	CEN	CEN
1999	10	CEN	CEN
1999	12	CEN	CEN
1999	3	SWE	SWE
1999	5	TYR	TYR
1999	7	TYR	TYR
1999	8	TYR	TYR
1999	10	TYR	NWE
1999	12	NWE	NWE
1999	3	NWE	NWE
1999	5	NWE	NWE
1999	7	NWE	NWE
1999	8	NWE	NWE
1999	10	NWE	NWE
1999	12	NWE	NWE
1999	3	NWE	NWE
1999	5	NWE	NWE
1999	7	NWE	SWE
1999	8	SWE	CEN
1999	10	TYR	TYR
